rowcode	selection	commodity
64358	187	469
64359	187	681
64360	187	865
64361	187	211
64362	187	753
64363	187	818
64364	187	19
64365	187	46
64366	188	2
64367	188	181
64368	188	56
64369	188	59
64370	188	1176
64371	188	383
64372	188	227
64373	188	174
64374	188	52
64375	188	329
64376	188	84
64377	188	172
64378	188	24
64379	188	36
64380	188	576
64381	188	818
64382	188	138
64383	188	114
64384	188	197
64385	188	737
64386	188	7
64387	188	947
64388	188	783
64389	188	646
64390	188	32
64391	188	682
64392	188	401
64393	188	482
64394	188	458
64395	188	1568
64396	188	1800
64397	188	21
64398	188	344
64399	188	379
64400	188	55
64401	188	535
64402	188	9
64403	188	1102
64404	188	1036
64405	188	274
64406	188	569
64407	188	1003
64408	188	670
64409	188	756
64410	188	449
64411	188	778
64412	188	81
64413	188	642
64414	188	469
64415	188	157
64416	188	913
64417	188	132
64418	188	17
64419	188	70
64420	188	326
64421	188	884
64422	188	455
64423	188	187
64424	188	75
64425	188	199
64426	188	806
64427	188	391
64428	188	235
64429	188	475
64430	188	846
64431	188	717
64432	188	542
64433	188	340
64434	188	308
64435	188	247
64436	188	266
64437	188	359
64438	188	97
64439	188	361
64440	188	98
64441	188	296
64442	188	615
64443	188	664
64444	188	117
64445	188	1149
64446	188	298
64447	188	638
64448	188	911
64449	188	657
64450	188	557
64451	188	193
64452	188	144
64453	188	812
64454	188	742
64455	188	784
64456	188	175
64457	188	744
64458	188	826
64459	188	229
64460	188	34
64461	188	414
64462	188	1182
64463	188	620
64464	188	1391
64465	188	1275
64466	188	399
64467	188	863
64468	188	568
64469	188	128
64470	188	156
64471	188	740
64472	188	370
64473	188	822
64474	188	889
64475	188	547
64476	188	672
64477	188	516
64478	188	750
64479	188	1596
64480	188	512
64481	188	42
64482	188	61
64483	188	1226
64484	188	87
64485	188	674
64486	188	552
64487	188	115
64488	188	815
64489	188	433
64490	188	594
64491	188	1120
64492	188	477
64493	188	870
64494	188	816
64495	188	106
64496	188	310
64497	188	324
64498	188	942
64499	188	357
64500	188	317
64501	188	387
64502	188	279
64503	188	480
64504	188	1172
64505	188	1642
64506	188	935
64507	188	710
64508	188	295
64509	188	26
64510	188	241
64511	188	286
64512	188	185
64513	188	60
64514	188	96
64515	188	1074
64516	188	221
64517	188	49
64518	188	389
64519	188	150
64520	188	89
64521	188	763
64522	188	99
64523	188	850
64524	188	161
64525	188	245
64526	188	797
64527	188	320
64528	188	8
64529	188	1068
64530	188	146
64531	188	18
64532	188	1555
64533	188	23
64534	188	924
64535	188	1087
64536	188	560
64537	188	585
64538	188	5
64539	188	691
64540	188	284
64541	188	35
64542	188	612
64543	188	436
64544	188	604
64545	188	848
64546	188	306
64547	188	116
64548	188	33
64549	188	467
64550	188	53
64551	188	54
64552	188	19
64553	188	789
64554	188	283
64555	188	133
64556	188	811
64557	188	526
64558	188	1672
64559	188	438
64560	188	616
64561	188	1333
64562	188	168
64563	188	507
64564	188	696
64565	188	1080
64566	188	252
64567	188	219
64568	188	698
64569	188	814
64570	188	176
64571	188	1816
64572	188	312
64573	188	160
64574	188	474
64575	188	1328
64576	188	486
64577	188	1143
64578	188	1110
64579	188	37
64580	188	154
64581	188	1072
64582	188	38
64583	188	1000
64584	188	655
64585	188	228
64586	188	136
64587	188	291
64588	188	203
64589	188	273
64590	188	1431
64591	188	654
64592	188	1382
64593	188	866
64594	188	1043
64595	188	573
64596	188	478
64597	188	501
64598	188	556
64599	188	120
64600	188	561
64601	188	930
64602	188	421
64603	188	461
64604	188	868
64605	188	522
64606	188	1609
64607	188	66
64608	188	668
64609	188	336
64610	188	690
64611	188	1496
64612	188	191
64613	188	180
64614	188	627
64615	188	388
64616	188	50
64617	188	971
64618	188	268
64619	188	1042
64620	188	896
64621	188	786
64622	188	618
64623	188	494
64624	188	112
64625	188	195
64626	188	214
64627	188	1265
64628	188	82
64629	188	505
64630	188	212
64631	188	39
64632	188	792
64633	188	303
64634	188	843
64635	188	243
64636	188	234
64637	188	346
64638	188	393
64639	188	768
64640	188	1
64641	188	360
64642	188	269
64643	188	820
64644	188	78
64645	188	206
64646	188	487
64647	188	679
64648	188	319
64649	188	574
64650	188	149
64651	188	178
64652	188	832
64653	188	167
64654	188	309
64655	188	410
64656	188	539
64657	188	270
64658	188	1128
64659	188	1574
64660	188	587
64661	188	702
64662	188	179
64663	188	845
64664	188	595
64665	188	611
64666	188	333
64667	188	683
64668	188	847
64669	188	22
64670	188	1506
64671	188	504
64672	188	368
64673	188	173
64674	188	400
64675	188	231
64676	188	102
64677	188	404
64678	188	444
64679	188	1329
64680	188	220
64681	188	226
64682	188	1550
64683	188	403
64684	188	342
64685	188	222
64686	188	503
64687	188	993
64688	188	216
64689	188	944
64690	188	460
64691	188	649
64692	188	489
64693	188	990
64694	188	256
64695	188	250
64696	188	51
64697	188	16
64698	188	1112
64699	188	1793
64700	188	409
64701	188	186
64702	188	41
64703	188	1177
64704	188	254
64705	188	492
64706	188	218
64707	188	338
64708	188	543
64709	188	3
64710	188	72
64711	188	643
64712	188	704
64713	188	525
64714	188	28
64715	188	420
64716	188	159
64717	188	660
64718	188	540
64719	188	384
64720	188	533
64721	188	25
64722	188	906
64723	188	121
64724	188	864
64725	188	920
64726	188	464
64727	188	122
64728	188	497
64729	188	639
64730	188	565
64731	188	528
64732	188	276
64733	188	255
64734	188	860
64735	188	189
64736	188	645
64737	188	1539
64738	188	1034
64739	188	287
64740	188	842
64741	188	900
64742	188	76
64743	188	385
64744	188	1298
64745	188	751
64746	188	986
64747	188	666
64748	188	246
64749	188	65
64750	188	538
64751	189	174
64752	189	92
64753	189	495
64754	189	202
64755	189	157
64756	189	247
64757	189	318
64758	189	97
64759	189	78
64760	189	387
64761	189	398
64762	189	944
64763	189	104
64764	189	352
64765	189	538
64766	189	655
64767	189	164
64768	189	627
64769	189	114
64770	189	294
64771	189	138
64772	189	480
64773	189	106
64774	189	897
64775	189	513
64776	189	7
64777	189	702
64778	189	681
64779	189	308
64780	189	133
64781	189	680
64782	189	154
64783	189	61
64784	189	428
64785	189	172
64786	189	41
64787	189	219
64788	189	306
64789	189	430
64790	189	87
64791	189	2
64792	189	211
64793	189	269
64794	189	664
64795	189	307
64796	189	310
64797	189	167
64798	189	320
64799	189	319
64800	189	161
64801	189	748
64802	189	70
64803	189	1506
64804	189	561
64805	189	8
64806	189	338
64807	189	494
64808	189	180
64809	189	324
64810	189	586
64811	189	1040
64812	189	35
64813	189	489
64814	189	399
64815	189	594
64816	189	359
64817	189	228
64818	189	604
64819	189	531
64820	189	971
64821	189	235
64822	189	552
64823	189	1213
64824	189	348
64825	189	17
64826	189	820
64827	189	225
64828	189	117
64829	189	797
64830	189	257
64831	189	96
64832	189	231
64833	189	442
64834	189	241
64835	189	528
64836	189	778
64837	189	196
64838	189	327
64839	189	44
64840	189	360
64841	189	21
64842	189	4
64843	189	795
64844	189	853
64845	189	298
64846	189	91
64847	189	186
64848	189	146
64849	189	98
64850	189	32
64851	189	54
64852	189	384
64853	189	243
64854	189	436
64855	189	76
64856	189	166
64857	189	1379
64858	189	128
64859	189	438
64860	189	576
64861	189	463
64862	189	376
64863	189	461
64864	189	506
64865	189	817
64866	189	234
64867	189	120
64868	189	1028
64869	189	1097
64870	189	818
64871	189	370
64872	189	63
64873	189	379
64874	189	1168
64875	189	244
64876	189	136
64877	189	102
64878	189	663
64879	189	18
64880	189	147
64881	189	452
64882	189	191
64883	189	393
64884	189	816
64885	189	175
64886	189	116
64887	189	344
64888	189	206
64889	189	870
64890	189	554
64891	189	898
64892	189	333
64893	189	34
64894	189	56
64895	189	270
64896	189	50
64897	189	385
64898	189	597
64899	189	309
64900	189	483
64901	189	214
64902	189	22
64903	189	547
64904	189	876
64905	189	179
64906	189	130
64907	189	115
64908	189	266
64909	189	28
64910	189	469
64911	189	6
64912	189	698
64913	189	53
64914	189	639
64915	189	1161
64916	189	980
64917	189	36
64918	189	86
64919	189	103
64920	189	40
64921	189	26
64922	189	691
64923	189	941
64924	189	290
64925	189	474
64926	189	696
64927	189	424
64928	189	144
64929	189	1472
64930	189	246
64931	189	467
64932	189	221
64933	189	345
64934	189	83
64935	189	341
64936	189	24
64937	189	392
64938	189	674
64939	189	16
64940	189	99
64941	189	59
64942	189	611
64943	189	267
64944	189	450
64945	189	548
64946	189	1297
64947	189	1198
64948	189	237
64949	189	121
64950	189	1163
64951	189	326
64952	189	9
64953	189	181
64954	189	734
64955	189	1032
64956	189	112
64957	189	229
64958	189	284
64959	189	737
64960	189	823
64961	189	410
64962	189	197
64963	189	585
64964	189	123
64965	189	505
64966	189	893
64967	189	334
64968	189	570
64969	189	1389
64970	189	507
64971	189	160
64972	189	280
64973	189	23
64974	189	444
64975	189	342
64976	189	1087
64977	189	177
64978	189	1143
64979	189	1068
64980	189	863
64981	189	39
64982	189	1364
64983	189	845
64984	189	1243
64985	189	625
64986	189	381
64987	189	1024
64988	189	770
64989	189	105
64990	189	500
64991	189	687
64992	189	722
64993	189	762
64994	189	905
64995	189	714
64996	189	588
64997	189	516
64998	189	587
64999	189	1520
65000	189	208
65001	189	826
65002	189	88
65003	189	212
65004	189	668
65005	189	711
65006	189	1129
65007	189	1074
65008	189	43
65009	189	740
65010	189	129
65011	189	49
65012	189	187
65013	189	683
65014	189	775
65015	189	906
65016	189	389
65017	189	251
65018	189	937
65019	189	860
65020	189	162
65021	189	535
65022	189	277
65023	189	615
65024	189	1165
65025	189	42
65026	189	256
65027	189	38
65028	189	316
65029	189	238
65030	189	1289
65031	189	199
65032	189	75
65033	189	189
65034	189	1223
65035	189	329
65036	189	185
65037	189	79
65038	189	283
65039	189	3
65040	189	64
65041	189	782
65042	189	293
65043	189	600
65044	189	490
65045	189	80
65046	189	445
65047	189	252
65048	189	1036
65049	189	455
65050	189	292
65051	189	1739
65052	189	771
65053	189	956
65054	189	1815
65055	189	45
65056	189	610
65057	189	440
65058	189	173
65059	189	695
65060	189	286
65061	189	1049
65062	189	89
65063	189	111
65064	189	949
65065	189	787
65066	189	328
65067	189	1429
65068	189	429
65069	189	433
65070	189	60
65071	189	361
65072	189	1060
65073	189	1416
65074	189	182
65075	189	288
65076	189	607
65077	189	986
65078	189	404
65079	189	751
65080	189	1262
65081	189	227
65082	189	486
65083	189	659
65084	189	14
65085	189	90
65086	189	917
65087	189	31
65088	189	942
65089	189	446
65090	189	274
65091	189	388
65092	189	717
65093	189	602
65094	189	790
65095	189	52
65096	189	391
65097	189	412
