rowcode	selection	commodity
34215	88	1276
34216	88	294
34217	88	16
34218	88	404
34219	88	587
34220	88	787
34221	88	686
34222	88	316
34223	88	666
34224	88	993
34225	88	1594
34226	88	27
34227	88	1218
34228	88	333
34229	88	531
34230	88	96
34231	88	102
34232	88	786
34233	88	502
34234	88	448
34235	88	1231
34236	88	771
34237	88	219
34238	88	276
34239	88	984
34240	88	252
34241	88	69
34242	88	420
34243	88	763
34244	88	431
34245	88	1026
34246	88	1431
34247	88	775
34248	88	683
34249	88	1089
34250	88	346
34251	88	38
34252	88	1185
34253	88	1122
34254	88	45
34255	88	599
34256	88	1000
34257	88	196
34258	88	981
34259	88	1230
34260	88	647
34261	88	512
34262	88	386
34263	88	171
34264	88	646
34265	88	206
34266	88	460
34267	88	245
34268	88	520
34269	88	337
34270	88	702
34271	88	384
34272	88	581
34273	88	43
34274	88	815
34275	88	128
34276	88	123
34277	88	138
34278	88	656
34279	88	1631
34280	88	682
34281	88	77
34282	88	220
34283	88	1290
34284	88	134
34285	88	296
34286	88	405
34287	88	766
34288	88	626
34289	88	888
34290	88	418
34291	88	825
34292	88	338
34293	88	1044
34294	88	284
34295	88	625
34296	88	472
34297	88	225
34298	88	1073
34299	88	715
34300	88	381
34301	88	445
34302	88	1243
34303	88	507
34304	88	156
34305	88	1063
34306	88	112
34307	88	422
34308	88	980
34309	88	797
34310	88	374
34311	88	1270
34312	88	426
34313	88	1087
34314	88	713
34315	88	505
34316	88	31
34317	88	325
34318	88	493
34319	88	29
34320	88	419
34321	88	275
34322	88	729
34323	88	86
34324	88	741
34325	88	1068
34326	88	430
34327	88	650
34328	88	998
34329	88	1439
34330	88	1059
34331	88	873
34332	88	513
34333	88	356
34334	88	749
34335	88	1295
34336	88	552
34337	88	126
34338	88	157
34339	88	1589
34340	88	909
34341	88	1221
34342	88	351
34343	88	341
34344	88	1364
34345	88	617
34346	88	456
34347	88	1071
34348	88	262
34349	88	1099
34350	88	300
34351	88	210
34352	88	332
34353	88	181
34354	88	213
34355	88	76
34356	88	352
34357	88	1072
34358	88	253
34359	88	1232
34360	88	959
34361	88	118
34362	88	615
34363	88	14
34364	88	353
34365	88	673
34366	88	988
34367	88	1661
34368	88	398
34369	88	499
34370	88	1666
34371	88	414
34372	88	841
34373	88	370
34374	88	799
34375	88	457
34376	88	355
34377	88	281
34378	88	211
34379	88	416
34380	88	257
34381	88	132
34382	88	464
34383	88	1112
34384	88	88
34385	88	1198
34386	88	1140
34387	88	223
34388	88	637
34389	88	905
34390	88	494
34391	88	477
34392	88	249
34393	88	750
34394	88	734
34395	88	1173
34396	88	592
34397	88	629
34398	88	56
34399	88	269
34400	88	166
34401	88	1248
34402	88	1027
34403	88	442
34404	88	885
34405	88	1454
34406	88	423
34407	88	387
34408	88	1035
34409	88	274
34410	88	865
34411	88	465
34412	88	288
34413	88	227
34414	88	89
34415	88	142
34416	88	967
34417	88	185
34418	88	11
34419	88	548
34420	88	670
34421	88	347
34422	88	620
34423	88	893
34424	88	915
34425	88	1247
34426	88	273
34427	88	46
34428	88	1158
34429	88	1005
34430	88	1496
34431	88	1277
34432	88	1008
34433	88	1076
34434	88	576
34435	88	1374
34436	88	382
34437	88	636
34438	88	753
34439	88	1568
34440	88	611
34441	88	1575
34442	88	595
34443	88	542
34444	88	540
34445	88	1571
34446	88	151
34447	88	202
34448	88	933
34449	88	209
34450	88	1720
34451	88	863
34452	88	136
34453	88	591
34454	88	550
34455	88	385
34456	88	757
34457	88	58
34458	88	1102
34459	88	1721
34460	88	1114
34461	88	237
34462	88	538
34463	88	109
34464	88	314
34465	88	440
34466	88	428
34467	88	687
34468	88	1480
34469	88	661
34470	88	1386
34471	88	1722
34472	88	236
34473	88	898
34474	88	229
34475	88	759
34476	88	1024
34477	88	212
34478	88	1223
34479	88	760
34480	88	1269
34481	88	30
34482	88	476
34483	88	796
34484	88	659
34485	88	970
34486	88	643
34487	88	322
34488	88	1398
34489	88	1079
34490	88	501
34491	88	1342
34492	88	471
34493	88	222
34494	88	1291
34495	88	434
34496	88	447
34497	88	240
34498	89	70
34499	89	186
34500	89	466
34501	89	32
34502	89	980
34503	89	845
34504	89	515
34505	89	254
34506	89	817
34507	89	8
34508	89	174
34509	89	547
34510	89	1223
34511	89	231
34512	89	864
34513	89	1544
34514	89	1220
34515	89	695
34516	89	18
34517	89	144
34518	89	1225
34519	89	1247
34520	89	956
34521	89	359
34522	89	809
34523	89	289
34524	89	544
34525	89	1005
34526	89	1013
34527	89	71
34528	89	1017
34529	89	1038
34530	89	25
34531	89	1004
34532	89	1026
34533	89	937
34534	89	434
34535	89	19
34536	89	279
34537	89	357
34538	89	184
34539	89	975
34540	89	36
34541	89	4
34542	89	227
34543	89	77
34544	89	63
34545	89	64
34546	89	83
34547	89	381
34548	89	234
34549	89	247
34550	89	22
34551	89	121
34552	89	11
34553	89	104
34554	89	171
34555	89	642
34556	89	410
34557	89	446
34558	89	352
34559	89	72
34560	89	784
34561	89	490
34562	89	146
34563	89	5
34564	89	43
34565	89	294
34566	89	211
34567	89	28
34568	89	38
34569	89	765
34570	89	450
34571	89	1667
34572	89	467
34573	89	1100
34574	89	951
34575	89	98
34576	89	59
34577	89	884
34578	89	66
34579	89	819
34580	89	256
34581	89	129
34582	89	489
34583	89	194
34584	89	1156
34585	89	49
34586	89	583
34587	89	950
34588	89	135
34589	89	39
34590	89	69
34591	89	257
34592	89	1462
34593	89	1028
34594	89	1219
34595	89	278
34596	89	1
34597	89	280
34598	89	1081
34599	89	1102
34600	89	505
34601	89	585
34602	89	382
34603	89	87
34604	89	540
34605	89	91
34606	89	99
34607	89	41
34608	89	150
34609	89	379
34610	89	219
34611	89	469
34612	89	588
34613	89	53
34614	89	293
34615	89	717
34616	89	286
34617	89	173
34618	89	688
34619	89	355
34620	89	828
34621	89	952
34622	89	269
34623	89	567
34624	89	113
34625	89	971
34626	89	878
34627	89	789
34628	89	693
34629	89	698
34630	89	684
34631	89	15
34632	89	597
34633	89	206
34634	89	795
