rowcode	selection	commodity
75462	181	865
75463	181	338
75464	181	10
75465	181	664
75466	181	255
75467	181	1117
75468	181	1378
75469	181	137
75470	181	321
75471	181	423
75472	181	815
75473	181	378
75474	181	252
75475	181	1773
75476	181	495
75477	181	416
75478	181	629
75479	181	769
75480	181	740
75481	181	78
75482	181	318
75483	181	812
75484	181	538
75485	181	159
75486	181	681
75487	181	156
75488	181	1523
75489	181	18
75490	181	410
75491	181	560
75492	181	738
75493	181	1586
75494	181	150
75495	181	561
75496	181	869
75497	181	198
75498	181	417
75499	181	484
75500	181	668
75501	181	555
75502	181	22
75503	181	1096
75504	181	697
75505	181	871
75506	181	826
75507	181	40
75508	181	1011
75509	181	853
75510	181	88
75511	181	666
75512	181	485
75513	181	1259
75514	181	781
75515	181	522
75516	181	27
75517	181	343
75518	181	1379
75519	181	524
75520	181	1143
75521	181	195
75522	181	72
75523	181	617
75524	181	415
75525	181	633
75526	181	638
75527	181	111
75528	181	250
75529	181	329
75530	181	1181
75531	181	930
75532	181	79
75533	181	37
75534	181	630
75535	181	584
75536	181	1087
75537	181	491
75538	181	353
75539	181	946
75540	181	955
75541	181	1029
75542	181	614
75543	181	770
75544	181	143
75545	181	486
75546	181	265
75547	181	239
75548	181	541
75549	181	1103
75550	181	298
75551	181	21
75552	181	846
75553	181	542
75554	181	1754
75555	181	258
75556	181	264
75557	181	1188
75558	181	81
75559	181	505
75560	181	11
75561	181	65
75562	181	168
75563	181	1520
75564	181	896
75565	181	253
75566	181	463
75567	181	1732
75568	181	330
75569	181	947
75570	181	71
75571	181	119
75572	181	729
75573	181	413
75574	181	1507
75575	181	602
75576	181	339
75577	181	791
75578	181	1377
75579	181	1725
75580	181	971
75581	181	375
75582	181	745
75583	181	304
75584	181	951
75585	181	848
75586	181	1506
75587	181	508
75588	181	267
75589	181	565
75590	181	1060
75591	181	24
75592	181	1066
75593	181	1391
75594	181	1068
75595	181	838
75596	181	583
75597	181	845
75598	181	1185
75599	181	727
75600	181	471
75601	181	867
75602	181	567
75603	181	500
75604	181	554
75605	181	1074
75606	181	13
75607	181	396
75608	181	799
75609	181	94
75610	181	493
75611	181	303
75612	181	312
75613	181	1815
